0.333333,-0.671605,-0.045064,-0.568483,-4.679835,0.837539,3.960354,1.115883,0.658258,0.061621,0.308065,0.468657,0.562939,0.920065
0.466667,-1.420641,-0.221831,-1.459201,0.222727,0.893676,2.902653,0.439986,0.942892,0.212027,0.363920,0.419027,0.621822,0.853772
0.300000,-0.128066,-0.206947,0.077868,-5.485296,0.763126,3.932906,1.739322,0.427771,0.054899,0.091579,0.140043,0.289897,0.867067
0.500000,-1.070817,0.485751,-1.043207,-0.905607,0.868632,2.963637,0.658599,0.799073,0.286187,0.415203,0.817881,0.953786,0.974939
0.433333,-0.931885,0.043884,-0.877995,-2.130267,0.827840,3.469417,0.671161,0.720402,0.087069,0.259728,0.325539,0.613565,0.964163
0.466667,-1.391484,0.157417,-1.424529,-0.415499,0.883608,2.792013,0.765822,0.747771,0.272797,0.415081,0.695471,0.969684,0.998037
0.200000,0.697338,-1.316048,1.059400,-10.073160,0.787575,3.628457,1.718925,0.356952,0.024604,0.067447,0.074098,0.163041,0.647884
0.200000,0.690821,-1.321690,1.051651,-9.744102,0.794583,3.779615,1.406781,0.421098,0.017497,0.061596,0.149030,0.185982,0.757211
0.200000,1.025200,-1.412999,1.449279,-9.910765,0.784284,3.849964,1.507119,0.340432,0.015316,0.047087,0.102103,0.161636,0.591927
0.433333,-1.207893,0.341578,-1.206211,-1.189777,0.860149,3.121202,0.537904,0.809309,0.164566,0.421396,0.613090,0.771398,0.981989
0.333333,-1.146265,-0.177265,-1.132926,-3.529486,0.877066,3.428645,0.630070,0.681588,0.180323,0.285996,0.493204,0.898270,0.982483
0.266667,0.276862,-1.131382,0.559390,-7.682252,0.788417,3.559868,1.019005,0.488210,0.029966,0.075573,0.129265,0.252274,0.847669
0.333333,-1.042362,-0.495015,-1.009370,-3.912600,0.867478,3.310959,0.870451,0.673579,0.096754,0.246723,0.310008,0.542559,0.914013
0.266667,0.313865,-1.148673,0.603393,-7.804661,0.787394,3.560928,1.033197,0.492296,0.029783,0.072947,0.125910,0.248141,0.839268
0.266667,0.487396,-1.165465,0.809747,-8.193396,0.787915,3.681040,1.106477,0.546070,0.054322,0.092535,0.116685,0.165608,0.708718
0.233333,1.285275,-1.462814,1.758548,-9.980702,0.770527,3.892232,1.494514,0.362867,0.017894,0.044624,0.085854,0.150960,0.455073
0.266667,-0.462721,-0.838218,-0.320088,-6.894334,0.830467,3.574995,1.715828,0.478733,0.079628,0.103685,0.184186,0.347300,0.861297
0.333333,-1.263958,0.107687,-1.272881,-3.205816,0.872302,3.118082,0.666140,0.821457,0.263909,0.407717,0.461041,0.552557,0.984237
0.466667,-1.110998,0.455871,-1.090989,-0.840810,0.871051,2.949468,0.671577,0.842563,0.277531,0.417667,0.808221,0.948307,0.977407
0.433333,-1.155727,-0.351041,-1.144178,-1.517667,0.870661,3.123732,0.616283,0.925706,0.115926,0.194148,0.343683,0.578570,0.833877
0.300000,-0.381251,-0.869624,-0.223208,-6.495073,0.821839,3.696186,0.987550,0.399663,0.072627,0.103546,0.115821,0.372083,0.700011
0.166667,0.791958,-1.309751,1.171918,-10.100218,0.768876,3.628728,1.199024,0.494126,0.040573,0.063163,0.097746,0.158496,0.767696
0.333333,-0.797084,0.018938,-0.717697,-4.553338,0.834570,3.648007,0.754229,0.599680,0.112304,0.286599,0.340404,0.489612,0.843639
0.500000,-1.212625,0.287751,-1.211838,-0.467258,0.876721,3.084924,0.535321,0.842286,0.331216,0.425683,0.541099,0.937971,0.958211
0.366667,-0.922369,-0.033968,-0.866680,-3.618090,0.844999,3.667920,0.714144,0.628429,0.122954,0.292759,0.428594,0.540990,0.880058
0.400000,-0.918991,-0.409431,-0.862663,-2.984143,0.841208,3.413432,1.041615,0.668089,0.042509,0.185068,0.328035,0.571754,0.884083
0.500000,-1.518597,0.161634,-1.575686,0.778400,0.902008,2.750748,0.532592,0.967106,0.405411,0.527962,0.628330,0.895329,0.994074
0.300000,-0.779848,-0.319508,-0.697201,-5.331082,0.857920,3.920003,1.117601,0.578201,0.151603,0.183593,0.311407,0.557397,0.843613
0.300000,-0.561701,-0.703045,-0.437790,-5.895445,0.835863,3.563826,1.367432,0.619953,0.072789,0.152927,0.223464,0.325917,0.963847
0.333333,-0.446608,-0.709097,-0.300927,-4.814855,0.813958,3.562412,1.161168,0.649799,0.057626,0.129727,0.175691,0.322562,0.751449
0.300000,-1.187770,-0.619282,-1.182282,-3.322882,0.897675,2.870901,0.506110,0.530698,0.129546,0.275682,0.439011,0.582192,0.998452
0.333333,-0.765128,-0.314173,-0.679696,-4.326891,0.827133,3.696174,1.142935,0.750383,0.106977,0.158072,0.198230,0.384265,0.891326
0.166667,0.462057,-1.244706,0.779615,-9.744269,0.782293,3.555779,1.259025,0.433749,0.045746,0.070338,0.115783,0.265328,0.942755
0.300000,-0.417650,0.435223,-0.266492,-6.080957,0.803144,3.818461,1.306933,0.546949,0.073588,0.169385,0.216235,0.326313,0.749757
0.233333,0.726693,-1.262626,1.094308,-8.885313,0.779369,3.851741,1.511881,0.485265,0.034251,0.099612,0.115963,0.157042,0.670559
0.366667,-0.732631,-0.643371,-0.641052,-4.202748,0.837963,3.356081,0.766202,0.667604,0.099834,0.148154,0.235296,0.390330,0.944187
0.333333,-0.654676,-0.855728,-0.548352,-5.040898,0.849739,3.280346,0.973739,0.455511,0.057559,0.116503,0.230393,0.497408,0.903693
0.200000,0.704593,-1.320651,1.068027,-10.081215,0.788292,3.629063,1.718024,0.351821,0.023523,0.066068,0.072505,0.163067,0.643131
0.333333,-0.987127,-0.479994,-0.943687,-4.023852,0.857018,3.375564,0.808663,0.615242,0.117986,0.173181,0.339072,0.507873,0.866409
0.300000,-0.341932,-0.608529,-0.176451,-5.599647,0.797178,3.709954,1.146782,0.584537,0.049572,0.109297,0.177290,0.249992,0.651920
0.233333,1.173628,-1.443028,1.625783,-9.926167,0.776987,3.876787,1.500987,0.334855,0.016612,0.044980,0.088352,0.154912,0.509915
0.466667,-1.365289,0.222963,-1.393379,-0.152370,0.874062,2.955747,0.468057,0.858304,0.265074,0.464065,0.604021,0.841275,0.987601
0.300000,-0.288411,-0.883834,-0.112806,-6.479678,0.846528,3.693586,0.964322,0.476023,0.062764,0.157275,0.164878,0.308400,0.681244
0.233333,0.680054,-1.247220,1.038848,-8.789038,0.780573,3.846292,1.536971,0.499250,0.037427,0.103518,0.120438,0.160338,0.702244
0.400000,-0.907619,-0.390010,-0.849140,-2.950149,0.836596,3.431107,1.053934,0.628192,0.045324,0.180749,0.333630,0.599387,0.889525
0.300000,0.054324,-0.716844,0.294758,-6.591562,0.751493,3.873220,1.132049,0.518334,0.015302,0.062683,0.127888,0.199065,0.585444
0.366667,-1.005366,-0.149482,-0.965375,-3.445178,0.863451,3.626703,0.638035,0.888846,0.156870,0.191913,0.291703,0.428927,0.851209
0.333333,-0.551742,-0.506417,-0.425947,-4.500000,0.802158,3.679290,1.015281,0.583473,0.078483,0.118867,0.151401,0.340501,0.822103
0.366667,-0.413401,-0.629400,-0.261439,-4.712852,0.809200,3.780454,1.043478,0.597277,0.058317,0.134690,0.231812,0.365828,0.907119
0.333333,-1.144601,-0.178818,-1.130948,-3.408511,0.877186,3.430475,0.630172,0.708698,0.166171,0.287500,0.487864,0.876847,0.971832
0.300000,-0.318874,-0.688339,-0.149032,-5.556739,0.806867,3.711529,1.247232,0.625121,0.056482,0.134719,0.176873,0.320068,0.828241
0.466667,-1.327564,-0.267645,-1.348518,-0.549151,0.881813,2.974629,0.456715,0.844350,0.205863,0.295875,0.347276,0.598718,0.808800
0.366667,-0.962300,-0.505246,-0.914163,-3.714473,0.866875,3.465816,0.877435,0.580270,0.077030,0.207804,0.295359,0.511849,0.865992
0.400000,-1.335246,-0.428982,-1.357654,-1.916964,0.898544,2.960207,0.755029,0.709782,0.171697,0.316917,0.443199,0.551888,0.900360
0.333333,-0.936544,-0.623064,-0.883535,-4.370741,0.876818,3.311637,1.043100,0.601207,0.094300,0.237223,0.297408,0.529052,0.968766
0.400000,-0.702636,-0.523265,-0.605384,-3.279375,0.814712,3.425830,0.672279,0.746906,0.046453,0.142099,0.232443,0.384020,0.797609
0.233333,1.281125,-1.462121,1.753613,-9.978372,0.770783,3.891728,1.494784,0.362523,0.017848,0.044824,0.085989,0.151117,0.457011
0.433333,-1.351853,-0.089316,-1.377402,-0.841224,0.880704,3.195569,0.806103,0.907342,0.228287,0.340265,0.588721,0.850614,0.985659
0.366667,-0.951211,-0.513013,-0.900977,-2.866927,0.851392,3.294574,0.757736,0.718588,0.100362,0.148492,0.299212,0.423969,0.808588
0.200000,0.608893,-1.242664,0.954226,-9.241102,0.784372,3.786225,1.598249,0.500112,0.041656,0.107491,0.130187,0.178127,0.838135
0.266667,-0.469937,-0.709140,-0.328669,-6.164419,0.843806,3.641549,1.520169,0.668333,0.081443,0.125822,0.197232,0.231069,0.567305
0.300000,-0.284647,0.099310,-0.108330,-5.745389,0.794908,4.054553,1.175956,0.585365,0.106821,0.147495,0.264428,0.550994,0.862155
0.466667,-1.172132,0.504849,-1.163686,-1.385486,0.876094,3.123611,0.490503,0.730494,0.285827,0.432233,0.738935,0.836040,0.968190
0.366667,-1.165662,-0.368331,-1.155992,-2.828902,0.874362,3.317786,0.864661,0.748788,0.113759,0.276432,0.384936,0.573323,0.844018
0.366667,-0.969630,-0.502753,-0.922880,-3.438782,0.861640,3.359140,1.031589,0.668320,0.073967,0.211271,0.317167,0.522138,0.902328
0.433333,-1.202397,-0.302311,-1.199675,-1.259639,0.872125,3.103099,0.663825,0.892244,0.125255,0.227991,0.366275,0.546763,0.865397
0.366667,-0.503706,-0.678501,-0.368825,-4.462349,0.821308,3.586592,1.175865,0.594938,0.070909,0.124056,0.226371,0.381383,0.881923
0.266667,-0.629797,-0.238742,-0.518767,-5.949332,0.827444,3.873638,1.112372,0.595752,0.064502,0.209982,0.361549,0.423519,0.934202
0.300000,-0.774057,-0.320786,-0.690313,-5.360196,0.857401,3.920587,1.100678,0.580155,0.151367,0.182485,0.312422,0.550337,0.846087
0.233333,-0.226958,-0.943900,-0.039730,-7.501323,0.812941,3.658400,1.554410,0.485132,0.081222,0.093862,0.165715,0.316471,0.976489
0.366667,-0.961711,-0.491266,-0.913463,-3.749350,0.867820,3.533861,0.973784,0.571744,0.058902,0.215936,0.325464,0.556469,0.882562
0.333333,-0.825583,-0.721539,-0.751587,-4.384875,0.865470,3.297229,1.036230,0.537784,0.074824,0.182151,0.256268,0.542835,0.938880
0.233333,0.726389,-1.277745,1.093947,-9.040689,0.782136,3.763695,1.289547,0.498792,0.021521,0.053405,0.093880,0.163988,0.470406
0.466667,-1.265947,-0.057399,-1.275246,-0.257588,0.875270,3.293454,0.898196,0.887268,0.176671,0.330243,0.573883,0.652881,0.821723
0.266667,-0.549496,-0.727611,-0.423276,-6.550318,0.837242,3.647524,1.604578,0.562902,0.090482,0.123480,0.211615,0.300732,0.819383
0.533333,-1.546356,-0.165314,-1.608696,1.300470,0.912460,2.740294,0.438223,1.001273,0.244302,0.445601,0.584465,0.792585,0.986721
0.200000,1.356143,-1.474578,1.842821,-10.368817,0.773834,3.932476,1.337434,0.397427,0.018545,0.048332,0.084554,0.149893,0.404742
0.266667,1.768905,1.049249,2.333658,-8.942249,0.694481,4.458685,2.064273,0.411217,0.086679,0.127726,0.165091,0.416324,0.770867
0.400000,-1.018601,-0.129588,-0.981114,-3.039569,0.864633,3.491954,1.246293,0.764417,0.161216,0.283763,0.410035,0.471619,0.958482
0.400000,-0.924796,0.462661,-0.869566,-2.871266,0.866409,3.406465,0.514527,0.887723,0.378193,0.480254,0.531475,0.902490,0.971441
0.433333,-1.176348,0.304719,-1.168699,-1.391231,0.877697,3.387724,0.956745,0.832862,0.213405,0.388529,0.511582,0.750828,0.901158
0.400000,-1.435335,0.185993,-1.476675,-1.236595,0.892952,2.773298,0.592242,1.074121,0.257244,0.493487,0.513987,0.962825,0.996460
0.333333,-0.403449,-0.749029,-0.249604,-5.012120,0.803433,3.494073,0.715368,0.656046,0.045858,0.132192,0.199978,0.345404,0.936100
0.433333,-1.272191,0.162508,-1.282672,-1.364925,0.878030,3.094515,0.527307,0.869914,0.256734,0.411908,0.492632,0.659621,0.976626
0.333333,-1.141845,-0.160682,-1.127670,-3.674097,0.874305,3.411970,0.631075,0.602711,0.207360,0.294324,0.493481,0.911181,0.973381
0.466667,-1.089300,0.526247,-1.065186,-1.520953,0.868418,3.079871,0.550666,0.734818,0.275190,0.434333,0.796493,0.903371,0.978601
0.266667,-0.368133,-0.896963,-0.207608,-6.994753,0.829047,3.621623,1.695900,0.466151,0.077504,0.099319,0.176021,0.335667,0.732322
0.333333,-0.855691,-0.309089,-0.787389,-4.478526,0.864995,3.891657,1.353837,0.605565,0.158233,0.226787,0.314692,0.648143,0.895780
0.266667,-0.529768,-0.716686,-0.399817,-6.404135,0.841418,3.600296,1.566749,0.605266,0.081961,0.116448,0.195148,0.252246,0.656841
0.466667,-1.506768,-0.201093,-1.561619,-0.285614,0.917555,2.863556,0.700083,0.892101,0.267138,0.417494,0.543513,0.751269,0.987892
0.200000,0.488878,-1.265812,0.811509,-9.296944,0.778185,3.603449,1.325974,0.414030,0.043157,0.062270,0.082450,0.231949,0.745258
0.166667,0.651192,-1.302090,1.004526,-10.281383,0.788457,3.621069,1.693670,0.388167,0.030841,0.079959,0.087464,0.172774,0.752692
0.166667,1.197335,-1.481083,1.653974,-11.244339,0.766267,3.693956,1.307191,0.365441,0.038195,0.059219,0.098596,0.169144,0.772047
0.333333,-0.988917,-0.586107,-0.945815,-4.296405,0.879698,3.339476,1.154260,0.606334,0.098664,0.251143,0.312288,0.531690,0.976813
0.333333,-0.747950,0.045853,-0.659269,-4.545183,0.822793,3.606187,0.767277,0.673613,0.104538,0.229050,0.361525,0.550927,0.824987
0.233333,-0.028524,-1.040676,0.196239,-8.126047,0.804740,3.610549,1.485827,0.453539,0.062008,0.089179,0.135523,0.262868,0.823733
0.466667,-1.156323,0.508931,-1.144887,-1.388809,0.874797,3.116252,0.503415,0.740615,0.283580,0.432081,0.750653,0.849783,0.971183
0.466667,-1.372464,0.091531,-1.401912,-0.445806,0.892995,3.171610,1.045564,0.986710,0.246442,0.379066,0.695759,0.718832,0.967915
0.500000,-1.174951,0.319248,-1.167038,-0.861217,0.879806,3.410521,0.865409,0.813956,0.246298,0.406753,0.520848,0.722115,0.921079
0.533333,-1.497324,-0.118111,-1.550389,1.206472,0.895668,2.927781,0.514171,0.983892,0.214040,0.444793,0.702244,0.862212,0.972599
0.500000,-1.561794,-0.080502,-1.627054,1.915173,0.908229,2.703121,0.362702,1.049506,0.276661,0.410839,0.627516,0.784949,0.941331
0.266667,-0.383666,-0.839856,-0.226079,-6.689035,0.849976,3.671813,0.932015,0.467661,0.073013,0.153375,0.191671,0.295065,0.707225
0.433333,-1.147560,-0.357978,-1.134466,-1.543338,0.870202,3.126109,0.608728,0.931100,0.114496,0.189517,0.340050,0.583524,0.829101
0.366667,-0.921177,-0.413215,-0.865262,-2.992121,0.842088,3.409824,1.039148,0.675939,0.042189,0.185912,0.326946,0.566446,0.883012
0.200000,0.470666,-1.264836,0.789852,-9.288318,0.774292,3.605066,1.360971,0.424257,0.048297,0.063783,0.087097,0.229428,0.794423
0.366667,-1.080389,-0.574495,-1.054590,-3.622938,0.888207,3.214663,1.022812,0.622880,0.111423,0.259247,0.347124,0.593224,0.926384
0.433333,-1.477507,0.103911,-1.526824,-0.475143,0.894218,2.771942,0.520683,1.103944,0.230474,0.500619,0.551034,0.931596,0.990932
0.166667,0.748197,-1.290228,1.119880,-9.817120,0.769242,3.619742,1.187874,0.520299,0.039664,0.063728,0.096616,0.164233,0.767461
0.333333,-0.370883,-0.584434,-0.210878,-4.886276,0.800816,3.818093,0.983959,0.534347,0.075706,0.117984,0.209321,0.358258,0.981404
0.166667,0.806590,-1.316243,1.189318,-10.167763,0.768729,3.631659,1.202761,0.485254,0.040874,0.062975,0.098134,0.156597,0.767780
0.366667,-0.581458,-0.196662,-0.461285,-4.116280,0.804915,3.916999,0.910355,0.649395,0.084017,0.150018,0.267574,0.430440,0.831314
0.233333,0.620384,-1.226257,0.967890,-8.732180,0.781855,3.837950,1.568747,0.511026,0.041549,0.107023,0.123582,0.166489,0.747605
